Time_Common,Time_LeftAnkle,Abduction-Adduction_LeftAnkle,Internal-External Rotat_LeftAnkle,Flexion-Extension_LeftAnkle,Time_RightAnkle,Abduction-Adduction_RightAnkle,Internal-External Rotat_RightAnkle,Flexion-Extension_RightAnkle,Time_LeftKnee,Abduction-Adduction_LeftKnee,Internal-External Rotat_LeftKnee,Flexion-Extension_LeftKnee,Time_RightKnee,Abduction-Adduction_RightKnee,Internal-External Rotat_RightKnee,Flexion-Extension_RightKnee,Time_LeftHip,Abduction-Adduction_LeftHip,Internal-External Rotat_LeftHip,Flexion-Extension_LeftHip,Time_RightHip,Abduction-Adduction_RightHip,Internal-External Rotat_RightHip,Flexion-Extension_RightHip,Time_LeftShoulder,Abduction-Adduction_LeftShoulder,Internal-External Rotat_LeftShoulder,Flexion-Extension_LeftShoulder,Time_RightShoulder,Abduction-Adduction_RightShoulder,Internal-External Rotat_RightShoulder,Flexion-Extension_RightShoulder,Time_Pelvic,Abduction-Adduction_Pelvic,Internal-External Rotat_Pelvic,Flexion-Extension_Pelvic,Time_Trunk2Ground,Abduction-Adduction_Trunk2Ground,Internal-External Rotat_Trunk2Ground,Flexion-Extension_Trunk2Ground
130747,130747,-1.705378601,-8.889202222,9.627250612,130747,-5.14811126,-2.99531367,-14.37059653,130747,-5.777261417,3.785076142,-6.176252533,130747,-2.418566603,-6.780301762,5.04658286,130747,2.715352281,-9.279554129,17.44798181,130747,3.818333464,13.81747106,11.75311333,130747,2.287413681,-20.56433902,6.437579635,130747,-0.294388517,77.27317216,-5.897582956,130747,-0.758739236,3.822497099,11.15887142,130747,-4.183996783,178.849798,-90.81807938
130751,130751,-1.654943552,-8.860585591,9.412228423,130751,-4.737416027,-3.90712189,-14.25000314,130751,-5.874049362,3.914725126,-6.365533047,130751,-2.390848003,-6.555325917,5.625296192,130751,2.567747469,-9.316090909,17.48613799,130751,3.571185298,13.79714143,11.56103538,130751,2.279063977,-20.25848194,6.025241402,130751,-0.261284223,77.43814845,-6.021301753,130751,-0.685076705,3.813669214,11.0566736,130751,-4.225343503,178.6814229,-90.97317285
130755,130755,-1.61631552,-8.834828135,9.19536773,130755,-4.596592025,-4.741680432,-14.1853896,130755,-5.96132165,4.04835514,-6.589036449,130755,-2.34033053,-6.213625192,6.111648263,130755,2.42058523,-9.352110806,17.49139738,130755,3.356334677,13.73705215,11.3601781,130755,2.269794859,-19.9434489,5.575864858,130755,-0.186204888,77.57432121,-6.151711161,130755,-0.59561736,3.770629373,10.93101697,130755,-4.231201008,178.5346435,-91.14172096
130759,130759,-1.597199831,-8.806511095,8.946805718,130759,-4.549741759,-5.550638768,-14.15159623,130759,-6.049772221,4.15016591,-6.825633983,130759,-2.253541523,-5.781426233,6.519621277,130759,2.2989674,-9.362061837,17.46808118,130759,3.185715935,13.63316828,11.14132579,130759,2.238526228,-19.63088311,5.101664338,130759,-0.107777117,77.6841935,-6.295261685,130759,-0.532448959,3.711466176,10.76895981,130759,-4.236654029,178.4077439,-91.32323651
130763,130763,-1.555053042,-8.774564482,8.708003468,130763,-4.453771364,-6.420328613,-14.14851392,130763,-6.161222401,4.237550343,-7.096895414,130763,-2.164752874,-5.291741983,6.885611181,130763,2.189610052,-9.366933108,17.41887013,130763,3.029493923,13.52021464,10.91557212,130763,2.164505713,-19.30472958,4.644312223,130763,-0.049076756,77.76017124,-6.374258928,130763,-0.50539915,3.651661901,10.6302494,130763,-4.262598109,178.287039,-91.46966183
130767,130767,-1.502756427,-8.752037207,8.460748862,130767,-4.214095153,-7.33124268,-13.8842219,130767,-6.269149584,4.312257641,-7.384435787,130767,-2.050900561,-4.758047066,7.217002157,130767,2.090277373,-9.367381055,17.34017634,130767,2.897906818,13.39632699,10.69437626,130767,2.083901771,-18.90995632,4.204064464,130767,0.019110435,77.86602517,-6.389990607,130767,-0.47559019,3.63073568,10.52277973,130767,-4.272445968,178.1258527,-91.56449383
130771,130771,-1.460112782,-8.743838157,8.181543455,130771,-3.888132078,-8.180261066,-13.5210959,130771,-6.350458531,4.3834499,-7.681116524,130771,-1.887841664,-4.206202479,7.519966115,130771,1.986951278,-9.373340264,17.24022494,130771,2.789607002,13.25628787,10.47097222,130771,2.017092815,-18.49808121,3.747242505,130771,0.108661051,77.968369,-6.38967546,130771,-0.427647325,3.614273088,10.40701675,130771,-4.250742942,177.9550293,-91.65545342
130775,130775,-1.454536652,-8.744476283,7.876594328,130775,-3.466617832,-8.868374112,-13.04342854,130775,-6.416198025,4.462518885,-7.994304323,130775,-1.647145256,-3.716392822,7.711193139,130775,1.892686947,-9.390040857,17.1266944,130775,2.704830444,13.09781256,10.22931636,130775,1.953573994,-18.07750962,3.273608998,130775,0.215172129,78.06057514,-6.375334579,130775,-0.369701502,3.594461314,10.3012154,130775,-4.205592808,177.7801536,-91.74260528
130779,130779,-1.477167712,-8.745567954,7.538032329,130779,-3.086755117,-9.348976534,-12.37573905,130779,-6.475859668,4.552902945,-8.341260226,130779,-1.389251097,-3.279639688,7.793512542,130779,1.822087274,-9.431769957,16.95904502,130779,2.642216753,12.90111092,9.984684317,130779,1.894840063,-17.66204292,2.781430664,130779,0.338183466,78.12902843,-6.345966959,130779,-0.309050898,3.574428379,10.18832175,130779,-4.133571441,177.6142199,-91.82600715
130783,130783,-1.532167214,-8.734729353,7.142113765,130783,-2.828213348,-9.577721092,-11.47570695,130783,-6.539015417,4.64340245,-8.711364944,130783,-1.176545027,-2.888230224,7.764969698,130783,1.768808791,-9.485927301,16.74805127,130783,2.591141419,12.64701087,9.7356336,130783,1.822553298,-17.26264629,2.236818406,130783,0.469324766,78.16438778,-6.303573867,130783,-0.243932264,3.542035032,10.06096894,130783,-4.04284323,177.4659942,-91.90796248
130787,130787,-1.593448224,-8.717484547,6.713429614,130787,-2.688856979,-9.633556221,-10.30619106,130787,-6.609478548,4.7429316,-9.105046347,130787,-1.074467066,-2.556920449,7.659566634,130787,1.72045251,-9.561031914,16.49478008,130787,2.547852957,12.3587231,9.505518759,130787,1.743158675,-16.88732937,1.680944831,130787,0.593930624,78.15304695,-6.221441066,130787,-0.18055575,3.498910072,9.929513149,130787,-3.943943538,177.3382528,-91.97901515
130791,130791,-1.646015291,-8.699214101,6.246640604,130791,-2.85215008,-9.391484199,-9.1679608,130791,-6.69750222,4.840753288,-9.520287334,130791,-1.107564063,-2.26973191,7.522869456,130791,1.671206635,-9.648130015,16.2071233,130791,2.521120923,12.04416384,9.300950173,130791,1.643758638,-16.52334069,1.167832693,130791,0.663695055,78.10059099,-6.047772361,130791,-0.131000332,3.460660948,9.849667601,130791,-3.85925541,177.2195449,-91.9875474
130795,130795,-1.69925896,-8.668920736,5.749365813,130795,-3.212772215,-8.98448941,-8.165542983,130795,-6.796891656,4.934349206,-9.964826242,130795,-1.274084828,-2.033354392,7.399764884,130795,1.616528896,-9.739757908,15.88674835,130795,2.511347017,11.71310001,9.120779867,130795,1.52567296,-16.15032078,0.646377407,130795,0.691781445,78.03425555,-5.829506022,130795,-0.084199562,3.427754357,9.793962202,130795,-3.783140505,177.0998993,-91.9658873
130799,130799,-1.757330089,-8.625070495,5.21524866,130799,-3.709030479,-8.448184502,-7.244864245,130799,-6.902130715,5.029304924,-10.44122746,130799,-1.540795257,-1.867232965,7.325162673,130799,1.555785742,-9.835044236,15.53767781,130799,2.529524585,11.36617716,8.966137818,130799,1.396553003,-15.77867709,0.12639957,130799,0.680228535,77.97623039,-5.590792187,130799,-0.037000839,3.405896687,9.760352892,130799,-3.710926186,176.9709231,-91.91970289
130803,130803,-1.83749888,-8.563339729,4.648095404,130803,-4.329111861,-7.700465624,-6.430169957,130803,-7.010134881,5.136393105,-10.94970866,130803,-1.884288086,-1.904624897,7.312629196,130803,1.491656875,-9.933358052,15.18052226,130803,2.588249751,11.02242767,8.814939398,130803,1.263077865,-15.40916499,-0.380975443,130803,0.617905514,77.91542159,-5.31707322,130803,0.006051236,3.387424731,9.776153734,130803,-3.640989549,176.832249,-91.84143653
130807,130807,-1.940425165,-8.484793027,4.040820885,130807,-5.046507946,-6.826707277,-5.678355342,130807,-7.111941031,5.24708845,-11.52269008,130807,-2.157283474,-2.089269073,7.341018164,130807,1.406008573,-10.03859798,14.77890601,130807,2.694828286,10.69431351,8.685156812,130807,1.12198225,-15.03269337,-0.881296987,130807,0.513229485,77.86450728,-5.024439391,130807,0.0529996,3.394209843,9.820986711,130807,-3.574805776,176.6733127,-91.74223489
130811,130811,-2.068005396,-8.359085738,3.344597143,130811,-5.858861016,-5.823120411,-5.045282339,130811,-7.209150496,5.358388844,-12.13450856,130811,-2.231263333,-2.495608584,7.480644855,130811,1.303333178,-10.14973166,14.35729375,130811,2.954675921,10.42185456,8.649061719,130811,0.97219059,-14.65617253,-1.411742777,130811,0.386740084,77.81571391,-4.72046323,130811,0.11923907,3.414411949,9.893072385,130811,-3.500482475,176.5013511,-91.62029248
130815,130815,-2.214945746,-8.195130345,2.608087697,130815,-6.285779785,-4.906591973,-4.282445331,130815,-7.304692269,5.472444398,-12.78385518,130815,-2.179891162,-3.067471613,7.691937914,130815,1.181496631,-10.25956799,13.91686123,130815,3.280156897,10.16114765,8.673287033,130815,0.82750433,-14.29603046,-1.928376246,130815,0.243234228,77.74391039,-4.406229939,130815,0.208829801,3.430608631,9.986903609,130815,-3.413739056,176.3330045,-91.47925933
130819,130819,-2.369761348,-7.999894136,1.86030122,130819,-6.328382473,-4.012857264,-3.572406754,130819,-7.405807603,5.586738209,-13.50448593,130819,-2.013086257,-3.732599385,7.95768725,130819,1.039389168,-10.38145038,13.4510887,130819,3.64898789,9.872397564,8.742241069,130819,0.703450106,-13.96358786,-2.418481723,130819,0.099024504,77.63765752,-4.094447782,130819,0.335993308,3.427906426,10.11088774,130819,-3.30232344,176.1811197,-91.3068709
130823,130823,-2.530326154,-7.77075503,1.082976034,130823,-5.91612926,-3.121799607,-3.207530466,130823,-7.503143391,5.696982101,-14.28115283,130823,-1.453581653,-4.347083234,8.424010804,130823,0.874634692,-10.51189438,12.95282519,130823,4.019459949,9.528532431,8.867878735,130823,0.557548088,-13.65210599,-2.897814818,130823,-0.058197011,77.52000607,-3.790160871,130823,0.471089071,3.427486237,10.23982802,130823,-3.200345379,176.0305289,-91.12606318
130827,130827,-2.685560625,-7.49177537,0.261935947,130827,-5.647418446,-2.21130836,-2.937032035,130827,-7.623051717,5.815086965,-15.08071793,130827,-1.000364244,-4.88909848,8.965246084,130827,0.700069902,-10.65245674,12.42367384,130827,4.324577987,9.13322422,9.06410563,130827,0.39305106,-13.34207563,-3.370720691,130827,-0.21806074,77.39160128,-3.477505665,130827,0.617036534,3.447027377,10.36974046,130827,-3.108426904,175.8700606,-90.94080388
130831,130831,-2.832619293,-7.159066927,-0.600314934,130831,-5.327063777,-1.442150638,-2.634909605,130831,-7.766251865,5.983598619,-15.9192162,130831,-0.674595069,-5.333023758,9.567893792,130831,0.486900727,-10.83628692,11.8589833,130831,4.484500397,8.719172547,9.316930936,130831,0.214014031,-13.04986447,-3.851820277,130831,-0.375379411,77.24948668,-3.187210695,130831,0.777708334,3.465195381,10.48383423,130831,-3.018262833,175.7151019,-90.76709331
130835,130835,-2.976864916,-6.778559488,-1.514669772,130835,-4.803374827,-0.76733349,-2.308007908,130835,-7.921373414,6.145766884,-16.80847666,130835,-0.534168105,-5.746355384,10.1086033,130835,0.256437978,-11.01726136,11.26018348,130835,4.434219532,8.325371218,9.519798522,130835,0.030945374,-12.79091103,-4.333216341,130835,-0.522361607,77.07545631,-2.92050609,130835,0.944648891,3.463385026,10.58457995,130835,-2.921961262,175.5842549,-90.60407071
130839,130839,-3.075146166,-6.288411517,-2.564825661,130839,-4.395157847,-0.037567855,-1.878869384,130839,-8.058596016,6.295114479,-17.72775759,130839,-0.367754732,-6.127666455,10.35152145,130839,-0.00241291,-11.19256671,10.64904461,130839,4.346654268,7.925980498,9.385454668,130839,-0.177271542,-12.56286975,-4.810250746,130839,-0.663906701,76.86511004,-2.662577948,130839,1.095684568,3.436125684,10.68391382,130839,-2.833549861,175.4826922,-90.44109906
130843,130843,-3.163253378,-5.789981942,-3.659405024,130843,-4.015057691,0.776735966,-1.725203124,130843,-8.145716533,6.415645368,-18.67015328,130843,-0.13020153,-6.507508519,10.62429753,130843,-0.299849723,-11.39138936,10.02699929,130843,4.278135237,7.522821954,9.247746498,130843,-0.478061088,-12.37041224,-5.238353194,130843,-0.852525874,76.64368956,-2.399646578,130843,1.188554833,3.427620929,10.79361402,130843,-2.81268686,175.3872442,-90.26003484
130847,130847,-3.256595193,-5.27298838,-4.830950456,130847,-3.612192552,1.616745556,-1.697332346,130847,-8.174997715,6.519467105,-19.61431262,130847,0.165453847,-6.947616476,10.9142479,130847,-0.623385265,-11.58438869,9.408162605,130847,4.223322775,7.181576821,9.09986191,130847,-0.822247643,-12.16623805,-5.641094227,130847,-1.054495857,76.44628382,-2.1370219,130847,1.252837822,3.454684318,10.90503018,130847,-2.821859856,175.2591023,-90.07830768
130851,130851,-3.355191301,-4.73187517,-6.059121497,130851,-3.184955959,2.450570587,-1.682667242,130851,-8.136179146,6.621353718,-20.55807491,130851,0.532412402,-7.465959362,11.20969652,130851,-0.971713923,-11.76986815,8.78459717,130851,4.190200718,6.927300654,8.941554154,130851,-1.205860468,-11.9375718,-6.039578199,130851,-1.247410935,76.27574594,-1.89146348,130851,1.301695154,3.519357971,11.00049083,130851,-2.847632008,175.0942353,-89.90631385
130855,130855,-3.513857082,-4.160207854,-7.348827765,130855,-2.681432368,3.226737301,-1.694459365,130855,-8.026539521,6.747325794,-21.50432703,130855,0.960267487,-8.039686403,11.51501697,130855,-1.343869042,-11.94560172,8.148736118,130855,4.171245845,6.772222774,8.788664643,130855,-1.606755977,-11.7100721,-6.430122381,130855,-1.419978997,76.05089801,-1.532303715,130855,1.339820117,3.604951019,11.06598594,130855,-2.88042867,174.9070242,-89.75248411
130859,130859,-3.782587728,-3.541474057,-8.677968632,130859,-2.051107705,3.800689737,-1.657077437,130859,-7.777207002,6.872907842,-22.47447474,130859,1.428558164,-8.534936468,11.85039492,130859,-1.772851114,-12.04259663,7.470785224,130859,4.134907878,6.757353232,8.680390653,130859,-2.016402186,-11.48690994,-6.818998266,130859,-1.573623724,75.83385309,-1.210483624,130859,1.3710417,3.680050234,11.08025322,130859,-2.912141958,174.7020978,-89.62243667
130863,130863,-4.194988427,-2.80306991,-10.00874063,130863,-1.387593264,4.235898577,-1.629253059,130863,-7.400725288,7.008577494,-23.45969449,130863,1.81438395,-9.043757197,12.21562698,130863,-2.232935408,-12.06230647,6.774987443,130863,4.05237649,6.929180344,8.605688659,130863,-2.424817942,-11.28155833,-7.197580746,130863,-1.677556443,75.61190201,-0.915210117,130863,1.398961654,3.740223474,11.06387781,130863,-2.940791445,174.4930254,-89.50679992
130867,130867,-4.660802721,-1.97553785,-11.2983098,130867,-0.718159738,4.523632128,-1.71834421,130867,-6.906246971,7.156286504,-24.45251737,130867,2.184067713,-9.402690694,12.5992781,130867,-2.718608735,-12.00633262,6.080374229,130867,3.973384081,7.133883685,8.533028378,130867,-2.82952283,-11.09842806,-7.548634868,130867,-1.716594932,75.38891438,-0.640751161,130867,1.421677942,3.788619449,11.03323983,130867,-2.966667479,174.2791633,-89.39190603
130871,130871,-5.233496831,-1.049782793,-12.5140656,130871,-0.121418803,4.715418515,-1.892810936,130871,-6.251421786,7.316971898,-25.48206379,130871,2.521648902,-9.676047706,13.03016503,130871,-3.216804993,-11.89058939,5.395663082,130871,3.898591466,7.367147167,8.475909948,130871,-3.23890461,-10.93960456,-7.838737409,130871,-1.696311812,75.20902028,-0.440387565,130871,1.438500361,3.845757027,11.01096228,130871,-2.995767753,174.0430736,-89.25767292
130875,130875,-5.871214289,-0.075212055,-13.67398206,130875,0.367242119,4.858943679,-2.183708908,130875,-5.51744819,7.439240852,-26.53998305,130875,2.796762227,-9.923968957,13.53637662,130875,-3.697049422,-11.7205624,4.724936389,130875,3.820041673,7.637073048,8.434164107,130875,-3.647323655,-10.7972841,-8.091209727,130875,-1.663097867,75.0357239,-0.23512268,130875,1.445165318,3.906913415,10.98823371,130875,-3.026461352,173.7949945,-89.11320527
130879,130879,-6.483391807,0.95249915,-14.76739189,130879,0.802493312,5.026707489,-2.554071492,130879,-4.747551527,7.513740276,-27.62033624,130879,2.99331807,-10.23106273,14.08256774,130879,-4.13807534,-11.49360574,4.060969569,130879,3.728215734,7.963052978,8.391727426,130879,-4.048209172,-10.66774925,-8.316454483,130879,-1.595987562,74.86371888,-0.028180266,130879,1.453566182,3.969289373,10.96654959,130879,-3.049286899,173.5389335,-88.96340832
130883,130883,-6.991996588,1.976950569,-15.85423077,130883,1.252646568,5.192626866,-2.964290165,130883,-4.014877141,7.431014068,-28.5848369,130883,3.149074229,-10.63511173,14.62609788,130883,-4.429974228,-11.14787772,3.48296257,130883,3.639740415,8.386695856,8.332961798,130883,-4.442160869,-10.5699054,-8.514035591,130883,-1.514572044,74.67653484,0.200900599,130883,1.459128186,4.026330099,10.94697203,130883,-3.070497886,173.2847165,-88.81136416
130887,130887,-7.430420846,2.992782845,-16.9545251,130887,1.708907427,5.126836019,-3.42737645,130887,-3.312185566,7.330835249,-29.47153258,130887,3.263565972,-10.86286732,15.12494065,130887,-4.663380128,-10.78452657,2.921369418,130887,3.510663267,8.87723629,8.229117826,130887,-4.824630609,-10.50343106,-8.676954121,130887,-1.403130832,74.48113906,0.437944597,130887,1.47367995,4.076756631,10.91504529,130887,-3.089701671,173.0347557,-88.65460665
130891,130891,-7.802921221,4.015523099,-18.02977959,130891,2.127251125,4.929557461,-3.938772539,130891,-2.650793766,7.236775468,-30.28207531,130891,3.173223832,-10.96949785,15.52455691,130891,-4.838894287,-10.40923522,2.363901408,130891,3.182144051,9.445842767,8.066734843,130891,-5.20018967,-10.46541964,-8.805267815,130891,-1.283026712,74.28200043,0.680893827,130891,1.488835148,4.118528862,10.88178405,130891,-3.111606131,172.7846656,-88.49324507
130895,130895,-7.933604944,4.856609812,-18.99719703,130895,2.453302137,4.664100562,-4.453178659,130895,-2.29225268,7.015491759,-31.06845969,130895,2.973773159,-10.98271621,15.87732853,130895,-4.976470971,-10.0303544,1.801929853,130895,2.767641375,10.02982177,7.905893097,130895,-5.575537805,-10.4398834,-8.896946725,130895,-1.148413633,74.10428361,0.943731301,130895,1.5004326,4.169504778,10.85444366,130895,-3.142535928,172.518592,-88.32681634
130899,130899,-8.010482189,5.613253413,-19.89553746,130899,2.750179397,4.37217227,-4.932904576,130899,-2.042745482,6.74005672,-31.84757107,130899,2.677123011,-10.94697935,16.16404383,130899,-5.094015988,-9.647580208,1.238210564,130899,2.291218843,10.62042457,7.73507778,130899,-5.929565264,-10.4543882,-8.936446769,130899,-1.021268722,73.93647445,1.211254379,130899,1.518792539,4.216563614,10.83121072,130899,-3.174015039,172.2432774,-88.16427596
130903,130903,-8.059195637,6.307646197,-20.73864639,130903,3.018181653,4.073844104,-5.355050453,130903,-1.85795489,6.418107301,-32.60309712,130903,2.320659084,-10.85870973,16.36671646,130903,-5.200189437,-9.259217381,0.67173284,130903,1.787111686,11.17493513,7.548715219,130903,-6.271950044,-10.492019,-8.958396567,130903,-0.940212564,73.78209349,1.499324876,130903,1.53960131,4.262927304,10.80288127,130903,-3.207630275,171.9670529,-88.01006329
130907,130907,-8.100583494,6.959293901,-21.49849052,130907,3.248414126,3.76593321,-5.758310789,130907,-1.715632704,6.075305574,-33.35541135,130907,1.956692059,-10.68979058,16.47122796,130907,-5.310294328,-8.86226619,0.10702287,130907,1.288325139,11.66361599,7.329737551,130907,-6.60747124,-10.54452324,-8.966761065,130907,-0.831882269,73.63297508,1.829378203,130907,1.564962158,4.305718182,10.77075098,130907,-3.241252912,171.6902359,-87.86287322
130911,130911,-8.130724727,7.58935877,-22.16893744,130911,3.420665616,3.438530218,-6.132450851,130911,-1.609782147,5.772576378,-34.10506826,130911,1.62025855,-10.4303244,16.49144427,130911,-5.460728619,-8.472447995,-0.458312414,130911,0.822206344,12.08078471,7.085263506,130911,-6.921892047,-10.6139994,-8.954512172,130911,-0.695721396,73.46519755,2.240269167,130911,1.603463851,4.339594268,10.72935185,130911,-3.272726482,171.4110064,-87.71675782
130915,130915,-8.163719041,8.20465088,-22.77234561,130915,3.393701413,3.105901268,-6.444427565,130915,-1.527501403,5.512550314,-34.82818788,130915,1.194255531,-10.10941484,16.40027904,130915,-5.635763785,-8.099778631,-1.014578913,130915,0.424573974,12.4424414,6.8089998,130915,-7.21753056,-10.69242657,-8.935756174,130915,-0.536292641,73.30180502,2.669695944,130915,1.642943437,4.378472965,10.67558936,130915,-3.300873848,171.1212336,-87.58103243
130919,130919,-8.236514048,8.741231576,-23.20010974,130919,3.294364827,2.777344039,-6.744993126,130919,-1.467565501,5.312745947,-35.53773989,130919,0.846503127,-9.801621606,16.19940636,130919,-5.840838406,-7.764071421,-1.569624228,130919,0.185770822,12.76538987,6.434738002,130919,-7.483335985,-10.78391337,-8.895399901,130919,-0.366489481,73.13382887,3.125396869,130919,1.686164676,4.414414503,10.62246063,130919,-3.322059794,170.8326526,-87.43841043
130923,130923,-8.3454869,9.144393354,-23.52720095,130923,3.113831821,2.443818129,-7.048678793,130923,-1.43640906,5.147565052,-36.22923862,130923,0.514125031,-9.493885932,15.92872377,130923,-6.066835501,-7.473637049,-2.120176924,130923,0.022017531,13.0772932,6.002704071,130923,-7.69877202,-10.88498122,-8.829509835,130923,-0.216721009,72.94769003,3.651150979,130923,1.754007224,4.44607924,10.57468621,130923,-3.31951939,170.5436461,-87.28111117
130927,130927,-8.548924023,9.394380647,-23.68670059,130927,2.857516718,2.085666291,-7.310699993,130927,-1.410366005,4.998009416,-36.91330786,130927,0.201261617,-9.163652296,15.57156777,130927,-6.305645608,-7.240368402,-2.659741574,130927,-0.066884184,13.37259066,5.515411434,130927,-7.858582889,-11.00698729,-8.733281638,130927,-0.092240742,72.75209265,4.190081692,130927,1.830541853,4.471030864,10.53299071,130927,-3.305119252,170.263054,-87.11488901
130931,130931,-8.868097242,9.465230108,-23.59039897,130931,2.536204595,1.695128899,-7.486393716,130931,-1.385912962,4.869568591,-37.58798683,130931,-0.004284581,-8.795670487,15.17075841,130931,-6.563355799,-7.081124268,-3.187468756,130931,-0.006749811,13.63500275,5.044226154,130931,-7.983881487,-11.13076652,-8.626734082,130931,-0.010093667,72.55313709,4.734569491,130931,1.917503157,4.488113775,10.49406517,130931,-3.276714514,169.9853614,-86.94695086
130935,130935,-9.236041163,9.391187778,-23.22117948,130935,2.202565827,1.295044793,-7.526379702,130935,-1.393005597,4.827658151,-38.26069433,130935,-0.11276585,-8.425758879,14.84055339,130935,-6.847647811,-7.073783144,-3.707299742,130935,0.185036165,13.89768656,4.733753262,130935,-8.073575306,-11.25724852,-8.515150209,130935,0.0644648,72.34478595,5.267742643,130935,2.01144047,4.49575357,10.4583595,130935,-3.231432392,169.7139997,-86.78207845
130939,130939,-9.557876826,9.219343499,-22.64587766,130939,1.906903371,0.88854323,-7.485936817,130939,-1.399375286,4.779805349,-38.93744745,130939,-0.175106437,-8.065058481,14.55088933,130939,-7.100212521,-7.123322953,-4.207912873,130939,0.418507941,14.1676027,4.510988766,130939,-8.135407515,-11.38521676,-8.401943682,130939,0.101807912,72.15258132,5.771464001,130939,2.089967113,4.497012603,10.44240967,130939,-3.176356554,169.4507053,-86.62505724
130943,130943,-9.832429633,8.933343824,-21.79926381,130943,1.707893339,0.563122246,-7.316156893,130943,-1.408886448,4.727070964,-39.60389706,130943,-0.203854231,-7.735598204,14.26149335,130943,-7.31873433,-7.215458728,-4.697921335,130943,0.611998564,14.3859417,4.403993657,130943,-8.171309529,-11.51556386,-8.267419,130943,0.124729492,71.94215297,6.278861587,130943,2.163272426,4.487646623,10.44405445,130943,-3.113436541,169.202467,-86.45949452
130947,130947,-9.960002877,8.397354749,-20.59141431,130947,1.545806841,0.276183987,-7.106319018,130947,-1.459406172,4.633972972,-40.22795356,130947,-0.225214312,-7.391834738,13.96964623,130947,-7.487905988,-7.344171574,-5.185553681,130947,0.781884878,14.54924632,4.335708784,130947,-8.174944423,-11.63807119,-8.117862481,130947,0.164844222,71.69740507,6.807023314,130947,2.237450774,4.471524249,10.45248513,130947,-3.034679475,168.9636773,-86.29180948
130951,130951,-10.04531475,7.732493771,-19.39513004,130951,1.400404894,0.014141367,-6.870744469,130951,-1.569731323,4.49962654,-40.82234379,130951,-0.243805485,-6.996453252,13.68593377,130951,-7.586843279,-7.50639766,-5.6641901,130951,0.938531785,14.62998358,4.304801212,130951,-8.160416476,-11.74881439,-7.962332218,130951,0.23774569,71.38700586,7.364215651,130951,2.294172625,4.455409773,10.46165461,130951,-2.946950363,168.7310656,-86.13009838
130955,130955,-10.09799314,6.963807179,-18.2693477,130955,1.241569018,-0.231747128,-6.645331525,130955,-1.751218742,4.319955155,-41.37263187,130955,-0.283390844,-6.550947833,13.43999493,130955,-7.618751841,-7.70767833,-6.130530158,130955,1.075609176,14.6340465,4.315703445,130955,-8.130486625,-11.83265289,-7.787807427,130955,0.302930505,71.05957318,7.891671545,130955,2.334990939,4.447610723,10.46126541,130955,-2.851748209,168.505928,-85.98144756
130959,130959,-10.10757916,6.084901819,-17.19543209,130959,1.08402448,-0.454943446,-6.445460106,130959,-1.995760831,4.081429662,-41.86027306,130959,-0.371259484,-6.101699315,13.24285282,130959,-7.609024703,-7.946862124,-6.594935312,130959,1.181139924,14.60970537,4.375486056,130959,-8.092383781,-11.90636557,-7.605888139,130959,0.358617591,70.72061965,8.390980835,130959,2.370362042,4.439694034,10.45337689,130959,-2.75110971,168.2879604,-85.83981005
130963,130963,-10.07420325,5.159303297,-16.11577062,130963,0.930626628,-0.647693616,-6.263398109,130963,-2.304271223,3.826420615,-42.31878259,130963,-0.504998792,-5.705053206,13.07897456,130963,-7.54892953,-8.245528954,-7.061873216,130963,1.262201493,14.59862662,4.462861435,130963,-8.040941108,-11.96876706,-7.414659468,130963,0.413015095,70.37327347,8.865500018,130963,2.411239158,4.42730271,10.44183969,130963,-2.641174602,168.0758226,-85.69940261
130967,130967,-9.99566419,4.189367832,-15.07312369,130967,0.758390129,-0.780812555,-6.108442703,130967,-2.629846454,3.533969259,-42.71953001,130967,-0.66113534,-5.373190521,12.94546697,130967,-7.449282962,-8.5768582,-7.515447765,130967,1.349469927,14.57322069,4.558905489,130967,-7.982882641,-12.02039731,-7.205655795,130967,0.456252436,70.02714544,9.306589162,130967,2.442073921,4.431265286,10.44712978,130967,-2.527060567,167.8678113,-85.55002918
130971,130971,-9.847213249,3.203312419,-14.10050907,130971,0.581594874,-0.7617465,-6.015117097,130971,-2.951470187,3.222649445,-43.06367705,130971,-0.793130595,-5.242928104,12.85118053,130971,-7.33162943,-8.91973962,-7.944841283,130971,1.444590239,14.5910111,4.661872775,130971,-7.921255894,-12.06868162,-6.984933522,130971,0.492018771,69.67875686,9.712863397,130971,2.473401186,4.432457122,10.46130654,130971,-2.409116627,167.667588,-85.39614153
130975,130975,-9.679886091,2.233757202,-13.23135146,130975,0.452764274,-0.686018288,-5.966905287,130975,-3.243019015,2.933709519,-43.32838784,130975,-0.815088265,-5.171059272,12.7743391,130975,-7.218474354,-9.292196983,-8.370020339,130975,1.606607614,14.57428255,4.751667288,130975,-7.84379964,-12.12213322,-6.752198124,130975,0.536291177,69.31871461,10.1147581,130975,2.513089466,4.420454624,10.48348499,130975,-2.279048035,167.4821593,-85.2322384
